text,text_clean,token,stop,stemmed,sentiment
"(SMRC) merilis hasil survei terbaru mengenai elektabilitas bakal capres 2024. Dalam survei tersebut, Ganjar Pranowo unggul dalam simulasi tiga nama capres melawan Prabowo Subianto dan Anies Baswedan.
https://t.co/05a2uch3Dc
 https://t.co/l9vUdIWwqj","smrc merilis hasil survei terbaru mengenai elektabilitas bakal capres  dalam survei tersebut ganjar pranowo unggul dalam simulasi tiga nama capres melawan prabowo subianto dan anies baswedan
httpstcoauchdc
 httpstcolvudiwwqj","['smrc', 'merilis', 'hasil', 'survei', 'terbaru', 'mengenai', 'elektabilitas', 'bakal', 'capres', 'dalam', 'survei', 'tersebut', 'ganjar', 'pranowo', 'unggul', 'dalam', 'simulasi', 'tiga', 'nama', 'capres', 'melawan', 'prabowo', 'subianto', 'dan', 'anies', 'baswedan', 'httpstcoauchdc', 'httpstcolvudiwwqj']","['smrc', 'merilis', 'hasil', 'survei', 'terbaru', 'mengenai', 'elektabilitas', 'bakal', 'capres', 'survei', 'tersebut', 'ganjar', 'pranowo', 'unggul', 'simulasi', 'tiga', 'nama', 'capres', 'melawan', 'prabowo', 'subianto', 'anies', 'baswedan', 'httpstcoauchdc', 'httpstcolvudiwwqj']","['smrc', 'merilis', 'hasil', 'survei', 'terbaru', 'mengenai', 'elektabilitas', 'bakal', 'capres', 'survei', 'tersebut', 'ganjar', 'pranowo', 'unggul', 'simulasi', 'tiga', 'nama', 'capres', 'melawan', 'prabowo', 'subianto', 'anies', 'baswedan', 'httpstcoauchdc', 'httpstcolvudiwwqj']",netral
"Top..
#gusmuhaimin
#pkbbelapetani
#pkb
@cakimiNOW

Musra NU Mojokerto Sepakati Dukung Cak Imin Capres 2024 https://t.co/Q5Z2MRGGhO","top
gusmuhaimin
pkbbelapetani
pkb
cakiminow

musra nu mojokerto sepakati dukung cak imin capres  httpstcoqzmrggho","['top', 'gusmuhaimin', 'pkbbelapetani', 'pkb', 'cakiminow', 'musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcoqzmrggho']","['top', 'gusmuhaimin', 'pkbbelapetani', 'pkb', 'cakiminow', 'musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcoqzmrggho']","['top', 'gusmuhaimin', 'pkbbelapetani', 'pkb', 'cakiminow', 'musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcoqzmrggho']",netral
"Mahfud Akui Minta Tolong Denny Indrayana dan PKS agar Anies Bisa Maju Capres 2024

Klik untuk baca:
https://t.co/kwlzPxZEAS

Drama apa lg yg prof sajikan nih ...dari 349 T,kebocoran rahasia Negara,Formula.E,...184 T....cuman bola panas nga ada endingnya ny","mahfud akui minta tolong denny indrayana dan pks agar anies bisa maju capres 

klik untuk baca
httpstcokwlzpxzeas

drama apa lg yg prof sajikan nih dari  tkebocoran rahasia negaraformulae tcuman bola panas nga ada endingnya ny","['mahfud', 'akui', 'minta', 'tolong', 'denny', 'indrayana', 'dan', 'pks', 'agar', 'anies', 'bisa', 'maju', 'capres', 'klik', 'untuk', 'baca', 'httpstcokwlzpxzeas', 'drama', 'apa', 'lg', 'yg', 'prof', 'sajikan', 'nih', 'dari', 'tkebocoran', 'rahasia', 'negaraformulae', 'tcuman', 'bola', 'panas', 'nga', 'ada', 'endingnya', 'ny']","['mahfud', 'akui', 'minta', 'denny', 'indrayana', 'pks', 'anies', 'maju', 'capres', 'klik', 'baca', 'httpstcokwlzpxzeas', 'drama', 'apa', 'lg', 'yg', 'prof', 'sajikan', 'nih', 'tkebocoran', 'rahasia', 'negaraformulae', 'tcuman', 'bola', 'panas', 'nga', 'endingnya', 'ny']","['mahfud', 'akui', 'minta', 'denny', 'indrayana', 'pks', 'anies', 'maju', 'capres', 'klik', 'baca', 'httpstcokwlzpxzeas', 'drama', 'apa', 'lg', 'yg', 'prof', 'sajikan', 'nih', 'tkebocoran', 'rahasia', 'negaraformulae', 'tcuman', 'bola', 'panas', 'nga', 'endingnya', 'ny']",netral
"Aktifis perempuan dan milenial yang menamakan dirinya GerakMU (Aku Pendukung Gus Muhaimin), mendeklarasikan dukungan kepada ketua umum PKB, Abdul Muhaimin Iskandar sebagai calon Presiden (Capres) 2024 mendatang.

https://t.co/GiXi91sRpv","aktifis perempuan dan milenial yang menamakan dirinya gerakmu aku pendukung gus muhaimin mendeklarasikan dukungan kepada ketua umum pkb abdul muhaimin iskandar sebagai calon presiden capres  mendatang

httpstcogixisrpv","['aktifis', 'perempuan', 'dan', 'milenial', 'yang', 'menamakan', 'dirinya', 'gerakmu', 'aku', 'pendukung', 'gus', 'muhaimin', 'mendeklarasikan', 'dukungan', 'kepada', 'ketua', 'umum', 'pkb', 'abdul', 'muhaimin', 'iskandar', 'sebagai', 'calon', 'presiden', 'capres', 'mendatang', 'httpstcogixisrpv']","['aktifis', 'perempuan', 'milenial', 'menamakan', 'dirinya', 'gerakmu', 'aku', 'pendukung', 'gus', 'muhaimin', 'mendeklarasikan', 'dukungan', 'ketua', 'umum', 'pkb', 'abdul', 'muhaimin', 'iskandar', 'calon', 'presiden', 'capres', 'mendatang', 'httpstcogixisrpv']","['aktifis', 'perempuan', 'milenial', 'menamakan', 'dirinya', 'gerakmu', 'aku', 'pendukung', 'gus', 'muhaimin', 'mendeklarasikan', 'dukungan', 'ketua', 'umum', 'pkb', 'abdul', 'muhaimin', 'iskandar', 'calon', 'presiden', 'capres', 'mendatang', 'httpstcogixisrpv']",netral
"Hercules dan Pengikutnya Tegaskan Harga Mati Dukung Prabowo Subianto Capres 2024

 https://t.co/VEWajxzHQS
 
#PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto","hercules dan pengikutnya tegaskan harga mati dukung prabowo subianto capres 

 httpstcovewajxzhqs
 
prabowountukindonesia neruskepakdhe prabowo subianto","['hercules', 'dan', 'pengikutnya', 'tegaskan', 'harga', 'mati', 'dukung', 'prabowo', 'subianto', 'capres', 'httpstcovewajxzhqs', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['hercules', 'pengikutnya', 'tegaskan', 'harga', 'mati', 'dukung', 'prabowo', 'subianto', 'capres', 'httpstcovewajxzhqs', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['hercules', 'pengikutnya', 'tegaskan', 'harga', 'mati', 'dukung', 'prabowo', 'subianto', 'capres', 'httpstcovewajxzhqs', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']",netral
Musra NU Mojokerto Sepakati Dukung Cak Imin Capres 2024 https://t.co/QBB9tmqLqS,musra nu mojokerto sepakati dukung cak imin capres  httpstcoqbbtmqlqs,"['musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcoqbbtmqlqs']","['musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcoqbbtmqlqs']","['musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcoqbbtmqlqs']",netral
"#GusMuhaimin
#Presiden2024
Musra NU Mojokerto Sepakati Dukung Cak Imin Capres 2024 https://t.co/1wQC5daULA","gusmuhaimin
presiden
musra nu mojokerto sepakati dukung cak imin capres  httpstcowqcdaula","['gusmuhaimin', 'presiden', 'musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcowqcdaula']","['gusmuhaimin', 'presiden', 'musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcowqcdaula']","['gusmuhaimin', 'presiden', 'musra', 'nu', 'mojokerto', 'sepakati', 'dukung', 'cak', 'imin', 'capres', 'httpstcowqcdaula']",netral
KASIHAN ...sampai Menkumham Mahfud MD cawe cawe minta tim pendukung YohAnies jaga agar dapat ikut Capres 2024....,kasihan sampai menkumham mahfud md cawe cawe minta tim pendukung yohanies jaga agar dapat ikut capres,"['kasihan', 'sampai', 'menkumham', 'mahfud', 'md', 'cawe', 'cawe', 'minta', 'tim', 'pendukung', 'yohanies', 'jaga', 'agar', 'dapat', 'ikut', 'capres']","['kasihan', 'menkumham', 'mahfud', 'md', 'cawe', 'cawe', 'minta', 'tim', 'pendukung', 'yohanies', 'jaga', 'ikut', 'capres']","['kasihan', 'menkumham', 'mahfud', 'md', 'cawe', 'cawe', 'minta', 'tim', 'pendukung', 'yohanies', 'jaga', 'ikut', 'capres']",netral
"Mahfud Minta Tolong Denny Indrayana dan PKS agar Anies Bisa Maju Capres 2024
https://t.co/ACIxF1dfDL

Kekhawatiran @mohmahfudmd beralasan &gt;&gt; https://t.co/tF4mHnZISQ","mahfud minta tolong denny indrayana dan pks agar anies bisa maju capres 
httpstcoacixfdfdl

kekhawatiran mohmahfudmd beralasan gtgt httpstcotfmhnzisq","['mahfud', 'minta', 'tolong', 'denny', 'indrayana', 'dan', 'pks', 'agar', 'anies', 'bisa', 'maju', 'capres', 'httpstcoacixfdfdl', 'kekhawatiran', 'mohmahfudmd', 'beralasan', 'gtgt', 'httpstcotfmhnzisq']","['mahfud', 'minta', 'denny', 'indrayana', 'pks', 'anies', 'maju', 'capres', 'httpstcoacixfdfdl', 'kekhawatiran', 'mohmahfudmd', 'beralasan', 'gtgt', 'httpstcotfmhnzisq']","['mahfud', 'minta', 'denny', 'indrayana', 'pks', 'anies', 'maju', 'capres', 'httpstcoacixfdfdl', 'kekhawatiran', 'mohmahfudmd', 'beralasan', 'gtgt', 'httpstcotfmhnzisq']",netral
"Pemimpin agamis adalah pilar kuat dalam membangun moralitas dan integritas bangsa. Dukung @ganjarpranowo sebagai Capres 2024, sosok yang menjunjung tinggi nilai-nilai agamis dalam setiap keputusan dan tindakan. #GanjarCapres https://t.co/JgJKXs703p",pemimpin agamis adalah pilar kuat dalam membangun moralitas dan integritas bangsa dukung ganjarpranowo sebagai capres  sosok yang menjunjung tinggi nilainilai agamis dalam setiap keputusan dan tindakan ganjarcapres httpstcojgjkxsp,"['pemimpin', 'agamis', 'adalah', 'pilar', 'kuat', 'dalam', 'membangun', 'moralitas', 'dan', 'integritas', 'bangsa', 'dukung', 'ganjarpranowo', 'sebagai', 'capres', 'sosok', 'yang', 'menjunjung', 'tinggi', 'nilainilai', 'agamis', 'dalam', 'setiap', 'keputusan', 'dan', 'tindakan', 'ganjarcapres', 'httpstcojgjkxsp']","['pemimpin', 'agamis', 'pilar', 'kuat', 'membangun', 'moralitas', 'integritas', 'bangsa', 'dukung', 'ganjarpranowo', 'capres', 'sosok', 'menjunjung', 'tinggi', 'nilainilai', 'agamis', 'keputusan', 'tindakan', 'ganjarcapres', 'httpstcojgjkxsp']","['pemimpin', 'agamis', 'pilar', 'kuat', 'membangun', 'moralitas', 'integritas', 'bangsa', 'dukung', 'ganjarpranowo', 'capres', 'sosok', 'menjunjung', 'tinggi', 'nilainilai', 'agamis', 'keputusan', 'tindakan', 'ganjarcapres', 'httpstcojgjkxsp']",netral
"Kepemimpinan agamis @ganjarpranowo adalah anugerah untuk Indonesia. Mari bersama-sama mendukung Ganjar Pranowo sebagai Capres 2024, sosok yang memadukan agama dengan keberpihakan kepada rakyat. #GanjarCapres https://t.co/LDMbqElb9a",kepemimpinan agamis ganjarpranowo adalah anugerah untuk indonesia mari bersamasama mendukung ganjar pranowo sebagai capres  sosok yang memadukan agama dengan keberpihakan kepada rakyat ganjarcapres httpstcoldmbqelba,"['kepemimpinan', 'agamis', 'ganjarpranowo', 'adalah', 'anugerah', 'untuk', 'indonesia', 'mari', 'bersamasama', 'mendukung', 'ganjar', 'pranowo', 'sebagai', 'capres', 'sosok', 'yang', 'memadukan', 'agama', 'dengan', 'keberpihakan', 'kepada', 'rakyat', 'ganjarcapres', 'httpstcoldmbqelba']","['kepemimpinan', 'agamis', 'ganjarpranowo', 'anugerah', 'indonesia', 'bersamasama', 'mendukung', 'ganjar', 'pranowo', 'capres', 'sosok', 'memadukan', 'agama', 'keberpihakan', 'rakyat', 'ganjarcapres', 'httpstcoldmbqelba']","['kepemimpinan', 'agamis', 'ganjarpranowo', 'anugerah', 'indonesia', 'bersamasama', 'mendukung', 'ganjar', 'pranowo', 'capres', 'sosok', 'memadukan', 'agama', 'keberpihakan', 'rakyat', 'ganjarcapres', 'httpstcoldmbqelba']",netral
"Dia menjelaskan, bakal capres 2024 Prabowo Subianto dalam perhelatan politik memiliki jam terbang yang cukup tinggi, #PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto",dia menjelaskan bakal capres  prabowo subianto dalam perhelatan politik memiliki jam terbang yang cukup tinggi prabowountukindonesia neruskepakdhe prabowo subianto,"['dia', 'menjelaskan', 'bakal', 'capres', 'prabowo', 'subianto', 'dalam', 'perhelatan', 'politik', 'memiliki', 'jam', 'terbang', 'yang', 'cukup', 'tinggi', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['menjelaskan', 'bakal', 'capres', 'prabowo', 'subianto', 'perhelatan', 'politik', 'memiliki', 'jam', 'terbang', 'cukup', 'tinggi', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['menjelaskan', 'bakal', 'capres', 'prabowo', 'subianto', 'perhelatan', 'politik', 'memiliki', 'jam', 'terbang', 'cukup', 'tinggi', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']",netral
Jakarta - Ketua Umum Partai Gerindra yang juga merupakan bakal calon presiden atau bakal capres 2024 Prabowo Subianto kembali mendapat dukungan. #PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto,jakarta  ketua umum partai gerindra yang juga merupakan bakal calon presiden atau bakal capres  prabowo subianto kembali mendapat dukungan prabowountukindonesia neruskepakdhe prabowo subianto,"['jakarta', 'ketua', 'umum', 'partai', 'gerindra', 'yang', 'juga', 'merupakan', 'bakal', 'calon', 'presiden', 'atau', 'bakal', 'capres', 'prabowo', 'subianto', 'kembali', 'mendapat', 'dukungan', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['jakarta', 'ketua', 'umum', 'partai', 'gerindra', 'merupakan', 'bakal', 'calon', 'presiden', 'bakal', 'capres', 'prabowo', 'subianto', 'mendapat', 'dukungan', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['jakarta', 'ketua', 'umum', 'partai', 'gerindra', 'merupakan', 'bakal', 'calon', 'presiden', 'bakal', 'capres', 'prabowo', 'subianto', 'mendapat', 'dukungan', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']",netral
Jaringan Merah Putih 08 Ungkap Alasan Dukung Prabowo Subianto Jadi Capres 2024 https://t.co/EaslKlfDIE #PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto,jaringan merah putih  ungkap alasan dukung prabowo subianto jadi capres  httpstcoeaslklfdie prabowountukindonesia neruskepakdhe prabowo subianto,"['jaringan', 'merah', 'putih', 'ungkap', 'alasan', 'dukung', 'prabowo', 'subianto', 'jadi', 'capres', 'httpstcoeaslklfdie', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['jaringan', 'merah', 'putih', 'ungkap', 'alasan', 'dukung', 'prabowo', 'subianto', 'jadi', 'capres', 'httpstcoeaslklfdie', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['jaringan', 'merah', 'putih', 'ungkap', 'alasan', 'dukung', 'prabowo', 'subianto', 'jadi', 'capres', 'httpstcoeaslklfdie', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']",netral
Ganjar Capres 2024 https://t.co/XAjJloady5,ganjar capres  httpstcoxajjloady,"['ganjar', 'capres', 'httpstcoxajjloady']","['ganjar', 'capres', 'httpstcoxajjloady']","['ganjar', 'capres', 'httpstcoxajjloady']",netral
"Komunitas Kalijaga Malang Deklarasi Dukung Gus Imin Jadi Capres 2024.

Deklarasi dan dukungan diberikan Komunitas Kalijaga Malang terhadap Ketua Umum PKB, Muhaimin Iskandar atau Gus Imin.… #PolitikPemerintahan #GusImin #GusIminPKB via @beritajatimcom https://t.co/FRIi5fOIg7","komunitas kalijaga malang deklarasi dukung gus imin jadi capres 

deklarasi dan dukungan diberikan komunitas kalijaga malang terhadap ketua umum pkb muhaimin iskandar atau gus imin… politikpemerintahan gusimin gusiminpkb via beritajatimcom httpstcofriifoig","['komunitas', 'kalijaga', 'malang', 'deklarasi', 'dukung', 'gus', 'imin', 'jadi', 'capres', 'deklarasi', 'dan', 'dukungan', 'diberikan', 'komunitas', 'kalijaga', 'malang', 'terhadap', 'ketua', 'umum', 'pkb', 'muhaimin', 'iskandar', 'atau', 'gus', 'imin…', 'politikpemerintahan', 'gusimin', 'gusiminpkb', 'via', 'beritajatimcom', 'httpstcofriifoig']","['komunitas', 'kalijaga', 'malang', 'deklarasi', 'dukung', 'gus', 'imin', 'jadi', 'capres', 'deklarasi', 'dukungan', 'diberikan', 'komunitas', 'kalijaga', 'malang', 'ketua', 'umum', 'pkb', 'muhaimin', 'iskandar', 'gus', 'imin…', 'politikpemerintahan', 'gusimin', 'gusiminpkb', 'via', 'beritajatimcom', 'httpstcofriifoig']","['komunitas', 'kalijaga', 'malang', 'deklarasi', 'dukung', 'gus', 'imin', 'jadi', 'capres', 'deklarasi', 'dukungan', 'diberikan', 'komunitas', 'kalijaga', 'malang', 'ketua', 'umum', 'pkb', 'muhaimin', 'iskandar', 'gus', 'imin…', 'politikpemerintahan', 'gusimin', 'gusiminpkb', 'via', 'beritajatimcom', 'httpstcofriifoig']",netral
Ini Kreteria Capres 2024 Pilihan Partai Garuda https://t.co/ah0F4WHY7o,ini kreteria capres  pilihan partai garuda httpstcoahfwhyo,"['ini', 'kreteria', 'capres', 'pilihan', 'partai', 'garuda', 'httpstcoahfwhyo']","['kreteria', 'capres', 'pilihan', 'partai', 'garuda', 'httpstcoahfwhyo']","['kreteria', 'capres', 'pilihan', 'partai', 'garuda', 'httpstcoahfwhyo']",netral
"@arnoldy1230 @OposisiCerdas Gua 10 tahun dukung Pakde. 
Karna gk ada pilihan capres 2024,maka gua pilih prabowo. Dan byk jg yg lainnnya dulu dukung pakde skrg beralih dukung prabowo. 👍","arnoldy oposisicerdas gua  tahun dukung pakde 
karna gk ada pilihan capres maka gua pilih prabowo dan byk jg yg lainnnya dulu dukung pakde skrg beralih dukung prabowo 👍","['arnoldy', 'oposisicerdas', 'gua', 'tahun', 'dukung', 'pakde', 'karna', 'gk', 'ada', 'pilihan', 'capres', 'maka', 'gua', 'pilih', 'prabowo', 'dan', 'byk', 'jg', 'yg', 'lainnnya', 'dulu', 'dukung', 'pakde', 'skrg', 'beralih', 'dukung', 'prabowo', '👍']","['arnoldy', 'oposisicerdas', 'gua', 'tahun', 'dukung', 'pakde', 'karna', 'gk', 'pilihan', 'capres', 'gua', 'pilih', 'prabowo', 'byk', 'jg', 'yg', 'lainnnya', 'dulu', 'dukung', 'pakde', 'skrg', 'beralih', 'dukung', 'prabowo', '👍']","['arnoldy', 'oposisicerdas', 'gua', 'tahun', 'dukung', 'pakde', 'karna', 'gk', 'pilihan', 'capres', 'gua', 'pilih', 'prabowo', 'byk', 'jg', 'yg', 'lainnnya', 'dulu', 'dukung', 'pakde', 'skrg', 'beralih', 'dukung', 'prabowo', '👍']",netral
"Berdasarkan simulasi tiga nama capres 2024, suara Prabowo masih tertinggi dengan elektabilitas sebesar 38%. #PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto",berdasarkan simulasi tiga nama capres  suara prabowo masih tertinggi dengan elektabilitas sebesar  prabowountukindonesia neruskepakdhe prabowo subianto,"['berdasarkan', 'simulasi', 'tiga', 'nama', 'capres', 'suara', 'prabowo', 'masih', 'tertinggi', 'dengan', 'elektabilitas', 'sebesar', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['berdasarkan', 'simulasi', 'tiga', 'nama', 'capres', 'suara', 'prabowo', 'tertinggi', 'elektabilitas', 'sebesar', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['berdasarkan', 'simulasi', 'tiga', 'nama', 'capres', 'suara', 'prabowo', 'tertinggi', 'elektabilitas', 'sebesar', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']",netral
@MayaA62580468 Hayo.....kita dukung penerus @jokowi dan kita rakyat cerdas pst mendukung capres 2024 @ganjarpranowo 👍🤟,mayaa hayokita dukung penerus jokowi dan kita rakyat cerdas pst mendukung capres  ganjarpranowo 👍🤟,"['mayaa', 'hayokita', 'dukung', 'penerus', 'jokowi', 'dan', 'kita', 'rakyat', 'cerdas', 'pst', 'mendukung', 'capres', 'ganjarpranowo', '👍🤟']","['mayaa', 'hayokita', 'dukung', 'penerus', 'jokowi', 'rakyat', 'cerdas', 'pst', 'mendukung', 'capres', 'ganjarpranowo', '👍🤟']","['mayaa', 'hayokita', 'dukung', 'penerus', 'jokowi', 'rakyat', 'cerdas', 'pst', 'mendukung', 'capres', 'ganjarpranowo', '👍🤟']",netral
"Hasil survei lembaga survei Indikator Politik Indonesia terkait  simulasi head to head Capres 2024, Minggu (4/6/2023), menunjukkan kemenangan telak untuk Prabowo Subianto.
#PrabowoUntukIndonesia #NeruskePakdhe","hasil survei lembaga survei indikator politik indonesia terkait  simulasi head to head capres  minggu  menunjukkan kemenangan telak untuk prabowo subianto
prabowountukindonesia neruskepakdhe","['hasil', 'survei', 'lembaga', 'survei', 'indikator', 'politik', 'indonesia', 'terkait', 'simulasi', 'head', 'to', 'head', 'capres', 'minggu', 'menunjukkan', 'kemenangan', 'telak', 'untuk', 'prabowo', 'subianto', 'prabowountukindonesia', 'neruskepakdhe']","['hasil', 'survei', 'lembaga', 'survei', 'indikator', 'politik', 'indonesia', 'terkait', 'simulasi', 'head', 'to', 'head', 'capres', 'minggu', 'menunjukkan', 'kemenangan', 'telak', 'prabowo', 'subianto', 'prabowountukindonesia', 'neruskepakdhe']","['hasil', 'survei', 'lembaga', 'survei', 'indikator', 'politik', 'indonesia', 'terkait', 'simulasi', 'head', 'to', 'head', 'capres', 'minggu', 'menunjukkan', 'kemenangan', 'telak', 'prabowo', 'subianto', 'prabowountukindonesia', 'neruskepakdhe']",netral
"Karna tenang dan konsisten dalam memimpin Jakarta, Pak Anies dipercaya untuk menjadi capres 2024",karna tenang dan konsisten dalam memimpin jakarta pak anies dipercaya untuk menjadi capres,"['karna', 'tenang', 'dan', 'konsisten', 'dalam', 'memimpin', 'jakarta', 'pak', 'anies', 'dipercaya', 'untuk', 'menjadi', 'capres']","['karna', 'tenang', 'konsisten', 'memimpin', 'jakarta', 'pak', 'anies', 'dipercaya', 'menjadi', 'capres']","['karna', 'tenang', 'konsisten', 'memimpin', 'jakarta', 'pak', 'anies', 'dipercaya', 'menjadi', 'capres']",netral
"barisan relawan Joko Widodo (Jokowi) dan Gibran mendukungnya sebagai calon presiden (capres) 2024.
.#PrabowoUntukIndonesia #NerusKePakdhe Prabowo Subianto","barisan relawan joko widodo jokowi dan gibran mendukungnya sebagai calon presiden capres 
prabowountukindonesia neruskepakdhe prabowo subianto","['barisan', 'relawan', 'joko', 'widodo', 'jokowi', 'dan', 'gibran', 'mendukungnya', 'sebagai', 'calon', 'presiden', 'capres', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['barisan', 'relawan', 'joko', 'widodo', 'jokowi', 'gibran', 'mendukungnya', 'calon', 'presiden', 'capres', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['barisan', 'relawan', 'joko', 'widodo', 'jokowi', 'gibran', 'mendukungnya', 'calon', 'presiden', 'capres', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']",netral
"Berdasarkan simulasi tiga nama capres 2024, suara Prabowo masih tertinggi dengan elektabilitas sebesar 38%. #PrabowoUntukIndonesia #NeruskePakdhe Prabowo Subianto",berdasarkan simulasi tiga nama capres  suara prabowo masih tertinggi dengan elektabilitas sebesar  prabowountukindonesia neruskepakdhe prabowo subianto,"['berdasarkan', 'simulasi', 'tiga', 'nama', 'capres', 'suara', 'prabowo', 'masih', 'tertinggi', 'dengan', 'elektabilitas', 'sebesar', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['berdasarkan', 'simulasi', 'tiga', 'nama', 'capres', 'suara', 'prabowo', 'tertinggi', 'elektabilitas', 'sebesar', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']","['berdasarkan', 'simulasi', 'tiga', 'nama', 'capres', 'suara', 'prabowo', 'tertinggi', 'elektabilitas', 'sebesar', 'prabowountukindonesia', 'neruskepakdhe', 'prabowo', 'subianto']",netral
"3 Tokoh Bakal Capres 2024 Saling Salip Elektabilitas, Burhanuddin Bongkar Datanya https://t.co/zvw653VaRl",tokoh bakal capres  saling salip elektabilitas burhanuddin bongkar datanya httpstcozvwvarl,"['tokoh', 'bakal', 'capres', 'saling', 'salip', 'elektabilitas', 'burhanuddin', 'bongkar', 'datanya', 'httpstcozvwvarl']","['tokoh', 'bakal', 'capres', 'saling', 'salip', 'elektabilitas', 'burhanuddin', 'bongkar', 'datanya', 'httpstcozvwvarl']","['tokoh', 'bakal', 'capres', 'saling', 'salip', 'elektabilitas', 'burhanuddin', 'bongkar', 'datanya', 'httpstcozvwvarl']",netral
"Ganjar Pranowo siap maju sebgai capres 2024, ayo dkung ganjar   | Senin | #PastiJantan | APA ITU BRO | jungkook | Zlatan | #GanjarMenangTotal https://t.co/3VRWUBMnTa",ganjar pranowo siap maju sebgai capres  ayo dkung ganjar    senin  pastijantan  apa itu bro  jungkook  zlatan  ganjarmenangtotal httpstcovrwubmnta,"['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'senin', 'pastijantan', 'apa', 'itu', 'bro', 'jungkook', 'zlatan', 'ganjarmenangtotal', 'httpstcovrwubmnta']","['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'senin', 'pastijantan', 'apa', 'bro', 'jungkook', 'zlatan', 'ganjarmenangtotal', 'httpstcovrwubmnta']","['ganjar', 'pranowo', 'siap', 'maju', 'sebgai', 'capres', 'ayo', 'dkung', 'ganjar', 'senin', 'pastijantan', 'apa', 'bro', 'jungkook', 'zlatan', 'ganjarmenangtotal', 'httpstcovrwubmnta']",netral
"Gabungan Serikat Buruh Tegal Dukung Ganjar @ganjarpranowo  sebagai Capres 2024 - SINDOnews TV https://t.co/6dYk7QHniH 
#CFD #Carfreeday","gabungan serikat buruh tegal dukung ganjar ganjarpranowo  sebagai capres   sindonews tv httpstcodykqhnih 
cfd carfreeday","['gabungan', 'serikat', 'buruh', 'tegal', 'dukung', 'ganjar', 'ganjarpranowo', 'sebagai', 'capres', 'sindonews', 'tv', 'httpstcodykqhnih', 'cfd', 'carfreeday']","['gabungan', 'serikat', 'buruh', 'tegal', 'dukung', 'ganjar', 'ganjarpranowo', 'capres', 'sindonews', 'tv', 'httpstcodykqhnih', 'cfd', 'carfreeday']","['gabungan', 'serikat', 'buruh', 'tegal', 'dukung', 'ganjar', 'ganjarpranowo', 'capres', 'sindonews', 'tv', 'httpstcodykqhnih', 'cfd', 'carfreeday']",netral
